major_abbr,pathway,dept_abbrev,course_number,student_count,students_in_major,course_gpa_50pct,CourseLongName,major_full_nm,MajorID,CoursePopularityRank,Campus
A A   ,0,MATH  ,126,143,210,3.4,0,0,1,1,0
A A   ,0,A A   ,260,139,210,3.4,1,0,1,2,0
A A   ,0,MATH  ,307,135,210,3.5,2,0,1,3,0
A A   ,0,PHYS  ,121,133,210,3.5,3,0,1,4,0
A A   ,0,MATH  ,308,128,210,3.4,4,0,1,5,0
A A   ,0,AMATH ,301,127,210,3.7,5,0,1,6,0
A A   ,0,CHEM  ,142,122,210,3.4,7,0,1,7,0
A A   ,0,PHYS  ,122,122,210,3.4,6,0,1,7,0
A A   ,0,A A   ,210,117,210,3.4,9,0,1,8,0
A A   ,0,PHYS  ,123,117,210,3.4,8,0,1,8,0
A A   ,0,M E   ,230,108,210,3.2,10,0,1,9,0
A A   ,0,CEE   ,220,107,210,3.5,11,0,1,10,0
A CMPT,0,BIS   ,315,2,4,3.6,26,1,2,1,1
A CMPT,0,CSS   ,162,2,4,3,25,1,2,1,1
A CMPT,0,CSS   ,301,2,4,3.5,24,1,2,1,1
ACCTG ,0,ACCTG ,225,392,462,3.4,27,2,3,1,0
ACCTG ,0,ACCTG ,215,391,462,3.7,28,2,3,2,0
ACCTG ,0,MGMT  ,200,390,462,3.3,29,2,3,3,0
ACCTG ,0,ECON  ,201,362,462,3.55,30,2,3,4,0
ACCTG ,0,ECON  ,200,357,462,3.5,31,2,3,5,0
ACCTG ,0,QMETH ,201,240,462,3.5,32,2,3,6,0
ACCTG ,0,ENGL  ,131,211,462,3.7,14,2,3,7,0
ACCTG ,0,PSYCH ,101,173,462,3.8,22,2,3,8,0
ACCTG ,0,MATH  ,111,147,462,3.7,33,2,3,9,0
ACCTG ,0,MATH  ,112,143,462,3.6,34,2,3,10,0
ACMS  ,0,MATH  ,307,17,20,3.7,2,3,4,1,0
ACMS  ,0,MATH  ,308,17,20,3.5,4,3,4,1,0
ACMS  ,0,CSE   ,142,16,20,3.4,21,3,4,2,0
ACMS  ,0,MATH  ,126,15,20,3.7,0,3,4,3,0
ACMS  ,0,PHYS  ,122,15,20,3.6,6,3,4,3,0
ACMS  ,0,CHEM  ,142,14,20,3.3,7,3,4,4,0
ACMS  ,0,CSE   ,143,14,20,3.05,41,3,4,4,0
ACMS  ,0,PHYS  ,121,14,20,3.6,3,3,4,4,0
ACMS  ,0,MATH  ,324,11,20,3.7,12,3,4,5,0
ACMS  ,0,MATH  ,125,10,20,3.8,13,3,4,6,0
ACMS  ,0,PHYS  ,123,10,20,3.45,8,3,4,6,0
ACMS  ,0,AMATH ,301,9,20,3.8,5,3,4,7,0
ACMS  ,0,CHEM  ,152,9,20,2.8,7,3,4,7,0
ACMS  ,0,ENGL  ,131,9,20,3.5,14,3,4,7,0
ACMS  ,0,AMATH ,352,8,20,4,42,3,4,8,0
ACMS  ,0,ARCH  ,150,8,20,3.85,23,3,4,8,0
ACMS  ,0,MATH  ,124,7,20,3.9,16,3,4,9,0
ACMS  ,0,ECON  ,200,6,20,3.3,31,3,4,10,0
ACMS  ,10,CSE   ,143,66,76,3.5,41,4,5,1,0
ACMS  ,10,MATH  ,308,66,76,3.65,4,4,5,1,0
ACMS  ,10,MATH  ,126,60,76,3.45,0,4,5,2,0
ACMS  ,10,MATH  ,307,59,76,3.7,2,4,5,3,0
ACMS  ,10,PHYS  ,121,49,76,3.4,3,4,5,4,0
ACMS  ,10,CSE   ,142,48,76,3.65,21,4,5,5,0
ACMS  ,10,PHYS  ,122,38,76,3.4,6,4,5,6,0
ACMS  ,10,MATH  ,125,33,76,3.7,13,4,5,7,0
ACMS  ,10,AMATH ,301,30,76,3.9,5,4,5,8,0
ACMS  ,10,CHEM  ,142,29,76,3.5,7,4,5,9,0
ACMS  ,10,CSE   ,154,29,76,3.6,73,4,5,9,0
ACMS  ,10,ENGL  ,131,26,76,3.7,14,4,5,10,0
ACMS  ,20,MATH  ,126,9,9,3.6,0,5,6,1,0
ACMS  ,20,CSE   ,143,8,9,3.95,41,5,6,2,0
ACMS  ,20,MATH  ,307,8,9,3.9,2,5,6,2,0
ACMS  ,20,CHEM  ,152,7,9,3.5,7,5,6,3,0
ACMS  ,20,CSE   ,142,7,9,3.7,21,5,6,3,0
ACMS  ,20,BIOL  ,180,6,9,3.9,76,5,6,4,0
ACMS  ,20,CHEM  ,142,6,9,3.7,7,5,6,4,0
ACMS  ,20,MATH  ,308,6,9,3.95,4,5,6,4,0
ACMS  ,20,BIOL  ,200,5,9,3.9,76,5,6,5,0
ACMS  ,20,CHEM  ,162,5,9,3.3,7,5,6,5,0
ACMS  ,20,MATH  ,125,4,9,3.85,13,5,6,6,0
ACMS  ,20,CHEM  ,237,3,9,4,78,5,6,7,0
ACMS  ,20,ECON  ,200,3,9,3.3,31,5,6,7,0
ACMS  ,20,ENGL  ,111,3,9,3.8,20,5,6,7,0
ACMS  ,20,ENGL  ,131,3,9,4,14,5,6,7,0
ACMS  ,20,MATH  ,124,3,9,4,16,5,6,7,0
ACMS  ,20,PHYS  ,121,3,9,3.6,3,5,6,7,0
ACMS  ,20,PSYCH ,101,3,9,4,22,5,6,7,0
ACMS  ,20,BIOL  ,220,2,9,3.4,76,5,6,8,0
ACMS  ,20,GEN ST,162,2,9,3.95,68,5,6,8,0
ACMS  ,20,MATH  ,324,2,9,3.55,12,5,6,8,0
ACMS  ,30,MATH  ,308,26,30,3.65,4,6,7,1,0
ACMS  ,30,CSE   ,143,25,30,3.2,41,6,7,2,0
ACMS  ,30,CSE   ,142,23,30,3.4,21,6,7,3,0
ACMS  ,30,MATH  ,126,22,30,3.6,0,6,7,4,0
ACMS  ,30,MATH  ,307,22,30,3.7,2,6,7,4,0
ACMS  ,30,PHYS  ,121,20,30,3.45,3,6,7,5,0
ACMS  ,30,AMATH ,301,16,30,3.75,5,6,7,6,0
ACMS  ,30,ENGL  ,131,16,30,3.8,14,6,7,6,0
ACMS  ,30,MATH  ,125,16,30,3.95,13,6,7,6,0
ACMS  ,30,MATH  ,124,14,30,4,16,6,7,7,0
ACMS  ,30,PHYS  ,122,13,30,3.4,6,6,7,8,0
ACMS  ,30,AMATH ,352,12,30,3.8,42,6,7,9,0
ACMS  ,30,CHEM  ,142,11,30,3.5,7,6,7,10,0
ACMS  ,30,ECON  ,200,11,30,3.7,31,6,7,10,0
ACMS  ,30,MUSIC ,116,11,30,3.9,44,6,7,10,0
ACMS  ,50,CSE   ,142,8,8,3.4,21,7,9,1,0
ACMS  ,50,MATH  ,126,8,8,3.95,0,7,9,1,0
ACMS  ,50,CSE   ,143,7,8,3.6,41,7,9,2,0
ACMS  ,50,MATH  ,125,7,8,4,13,7,9,2,0
ACMS  ,50,MATH  ,307,7,8,4,2,7,9,2,0
ACMS  ,50,MATH  ,308,7,8,3.7,4,7,9,2,0
ACMS  ,50,STAT  ,311,7,8,3.7,51,7,9,2,0
ACMS  ,50,MATH  ,124,6,8,4,16,7,9,3,0
ACMS  ,50,CHEM  ,142,5,8,3.6,7,7,9,4,0
ACMS  ,50,ECON  ,200,5,8,3.5,31,7,9,4,0
ACMS  ,50,ARCH  ,150,4,8,3.95,23,7,9,5,0
ACMS  ,50,ENGL  ,108,4,8,3.9,50,7,9,5,0
ACMS  ,50,PSYCH ,101,4,8,4,22,7,9,5,0
ACMS  ,50,ARCH  ,151,3,8,4,45,7,9,6,0
ACMS  ,50,ENGL  ,131,3,8,3.9,14,7,9,6,0
ACMS  ,50,LING  ,200,3,8,3.5,75,7,9,6,0
ACMS  ,50,MUSIC ,116,3,8,4,44,7,9,6,0
ACMS  ,50,PHYS  ,121,3,8,3.2,3,7,9,6,0
ACMS  ,50,ACCTG ,215,2,8,3.05,28,7,9,7,0
ACMS  ,50,BIOL  ,180,2,8,3.45,76,7,9,7,0
ACMS  ,50,CHEM  ,152,2,8,3.45,7,7,9,7,0
ACMS  ,50,CLAS  ,205,2,8,4,102,7,9,7,0
ACMS  ,50,CSE   ,154,2,8,3.6,73,7,9,7,0
ACMS  ,50,DANCE ,230,2,8,3.75,104,7,9,7,0
ACMS  ,50,ECON  ,201,2,8,3.8,30,7,9,7,0
ACMS  ,50,ENGL  ,111,2,8,3.55,20,7,9,7,0
ACMS  ,50,ENGL  ,198,2,8,3.65,103,7,9,7,0
ACMS  ,50,LING  ,100,2,8,3.65,61,7,9,7,0
ACMS  ,70,CSE   ,142,39,41,3.5,21,8,10,1,0
ACMS  ,70,MATH  ,126,36,41,4,0,8,10,2,0
ACMS  ,70,MATH  ,307,36,41,4,2,8,10,2,0
ACMS  ,70,ENGL  ,131,34,41,3.7,14,8,10,3,0
ACMS  ,70,ECON  ,200,32,41,3.7,31,8,10,4,0
ACMS  ,70,ECON  ,201,31,41,3.9,30,8,10,5,0
ACMS  ,70,MATH  ,308,31,41,3.9,4,8,10,5,0
ACMS  ,70,ECON  ,300,27,41,3.7,92,8,10,6,0
ACMS  ,70,MATH  ,125,26,41,4,13,8,10,7,0
ACMS  ,70,CSE   ,143,25,41,3.3,41,8,10,8,0
ACMS  ,70,MATH  ,124,23,41,4,16,8,10,9,0
ACMS  ,70,STAT  ,311,20,41,3.9,51,8,10,10,0
AES   ,0,AES   ,150,76,187,3.2,107,9,12,1,0
AES   ,0,PSYCH ,101,71,187,2.1,22,9,12,2,0
AES   ,0,ESS   ,101,65,187,2.9,35,9,12,3,0
AES   ,0,ENGL  ,131,56,187,3.25,14,9,12,4,0
AES   ,0,AES   ,151,52,187,3.55,108,9,12,5,0
AES   ,0,AAS   ,101,50,187,3.1,109,9,12,6,0
AES   ,0,AES   ,212,48,187,3.3,110,9,12,7,0
AES   ,0,CHEM  ,142,45,187,2.2,7,9,12,8,0
AES   ,0,CHSTU ,101,38,187,3.45,111,9,12,9,0
AES   ,0,ECON  ,200,38,187,2.25,31,9,12,9,0
AES   ,0,AAS   ,206,35,187,3.4,113,9,12,10,0
AES   ,0,AFRAM ,101,35,187,3.3,112,9,12,10,0
AFS   ,0,CHEM  ,142,24,50,2.5,7,10,13,1,0
AFS   ,0,BIOL  ,180,20,50,2.65,76,10,13,2,0
AFS   ,0,CHEM  ,152,14,50,2.35,7,10,13,3,0
AFS   ,0,FISH  ,250,12,50,3.8,119,10,13,4,0
AFS   ,0,ENGL  ,131,11,50,3.8,14,10,13,5,0
AFS   ,0,PHYS  ,114,11,50,2.6,72,10,13,5,0
AFS   ,0,PSYCH ,101,11,50,3.6,22,10,13,5,0
AFS   ,0,BIOL  ,200,10,50,2.25,76,10,13,6,0
AFS   ,0,MATH  ,125,10,50,2.4,13,10,13,6,0
AFS   ,0,FISH  ,311,9,50,3.3,121,10,13,7,0
AFS   ,0,MATH  ,120,9,50,3.1,40,10,13,7,0
AFS   ,0,OCEAN ,101,9,50,3.7,120,10,13,7,0
AFS   ,0,CHEM  ,220,8,50,2.55,124,10,13,8,0
AFS   ,0,ENGL  ,111,8,50,3.65,20,10,13,8,0
AFS   ,0,FISH  ,323,8,50,3.35,123,10,13,8,0
AFS   ,0,OCEAN ,210,8,50,3.1,122,10,13,8,0
AFS   ,0,CHEM  ,120,7,50,3.2,128,10,13,9,0
AFS   ,0,CHEM  ,162,7,50,2.5,7,10,13,9,0
AFS   ,0,OCEAN ,200,7,50,3.4,126,10,13,9,0
AFS   ,0,Q SCI ,291,7,50,3.5,127,10,13,9,0
AFS   ,0,Q SCI ,381,7,50,3.4,125,10,13,9,0
AFS   ,0,ASTR  ,101,6,50,3.15,95,10,13,10,0
AFS   ,0,MATH  ,124,6,50,2.55,16,10,13,10,0
AFS   ,0,MATH  ,126,6,50,2.55,0,10,13,10,0
AIS   ,0,AIS   ,102,20,31,3.7,160,11,14,1,0
AIS   ,0,ESS   ,101,17,31,3.1,35,11,14,2,0
AIS   ,0,ENGL  ,131,15,31,3.1,14,11,14,3,0
AIS   ,0,AIS   ,201,10,31,2.85,174,11,14,4,0
AIS   ,0,AIS   ,270,10,31,3.55,173,11,14,4,0
AIS   ,0,PSYCH ,101,10,31,2.4,22,11,14,4,0
AIS   ,0,AES   ,151,9,31,3.1,108,11,14,5,0
AIS   ,0,AIS   ,203,9,31,3.5,176,11,14,5,0
AIS   ,0,AIS   ,379,9,31,3.5,175,11,14,5,0
AIS   ,0,AIS   ,230,8,31,3.3,178,11,14,6,0
AIS   ,0,AIS   ,340,8,31,3.85,179,11,14,6,0
AIS   ,0,AIS   ,360,8,31,3.65,177,11,14,6,0
AIS   ,0,AIS   ,378,8,31,3.7,180,11,14,6,0
AIS   ,0,MATH  ,120,8,31,2,40,11,14,6,0
AIS   ,0,AIS   ,110,7,31,3.7,182,11,14,7,0
AIS   ,0,AIS   ,350,7,31,3,181,11,14,7,0
AIS   ,0,ASTR  ,150,7,31,2.1,39,11,14,7,0
AIS   ,0,COM   ,201,7,31,2.4,48,11,14,7,0
AIS   ,0,ECON  ,200,7,31,2.5,31,11,14,7,0
AIS   ,0,AIS   ,451,6,31,3.9,185,11,14,8,0
AIS   ,0,AIS   ,475,6,31,3.9,184,11,14,8,0
AIS   ,0,ASTR  ,101,6,31,2.5,95,11,14,8,0
AIS   ,0,COM   ,202,6,31,2.85,183,11,14,8,0
AIS   ,0,MATH  ,111,6,31,1.35,33,11,14,8,0
AIS   ,0,PSYCH ,210,6,31,2.1,138,11,14,8,0
AIS   ,0,AES   ,150,5,31,3.1,107,11,14,9,0
AIS   ,0,MUSIC ,162,5,31,2.5,36,11,14,9,0
AIS   ,0,SOC   ,222,5,31,2.7,147,11,14,9,0
AIS   ,0,AIS   ,335,4,31,3,186,11,14,10,0
AIS   ,0,ANTH  ,211,4,31,3.05,188,11,14,10,0
AIS   ,0,CHEM  ,120,4,31,2.15,128,11,14,10,0
AIS   ,0,CHEM  ,142,4,31,1.35,7,11,14,10,0
AIS   ,0,ESRM  ,100,4,31,3,37,11,14,10,0
AIS   ,0,ITAL  ,101,4,31,3.55,187,11,14,10,0
AIS   ,0,MATH  ,124,4,31,2.2,16,11,14,10,0
AIS   ,0,MGMT  ,200,4,31,2.2,29,11,14,10,0
AIS   ,0,PHIL  ,100,4,31,2.85,86,11,14,10,0
AIS   ,0,PHYS  ,114,4,31,2,72,11,14,10,0
AIS   ,0,SOC   ,275,4,31,2.4,116,11,14,10,0
AIS   ,0,SOC WF,215,4,31,3.55,189,11,14,10,0
AIS   ,0,SPHSC ,100,4,31,3.65,136,11,14,10,0
ANTH  ,0,ARCHY ,205,104,204,3.6,240,12,15,1,0
ANTH  ,0,BIO A ,201,103,204,3.1,241,12,15,2,0
ANTH  ,0,ANTH  ,215,66,204,3.7,242,12,15,3,0
ANTH  ,0,PSYCH ,101,66,204,2.9,22,12,15,3,0
ANTH  ,0,CHEM  ,142,51,204,2.2,7,12,15,4,0
ANTH  ,0,ENGL  ,131,45,204,3.4,14,12,15,5,0
ANTH  ,0,BIOL  ,180,36,204,2.45,76,12,15,6,0
ANTH  ,0,BIOL  ,118,35,204,2.8,117,12,15,7,0
ANTH  ,0,CHEM  ,152,32,204,2.25,7,12,15,8,0
ANTH  ,0,ECON  ,200,32,204,2.85,31,12,15,8,0
ANTH  ,0,ANTH  ,228,31,204,3.6,243,12,15,9,0
ANTH  ,0,ANTH  ,101,30,204,3.6,244,12,15,10,0
ANTH  ,0,ESS   ,101,30,204,3.1,35,12,15,10,0
ANTH  ,10,ANTH  ,215,285,377,3.8,242,13,16,1,0
ANTH  ,10,BIO A ,201,255,377,3.2,241,13,16,2,0
ANTH  ,10,ARCHY ,205,238,377,3.7,240,13,16,3,0
ANTH  ,10,CHEM  ,142,195,377,2.3,7,13,16,4,0
ANTH  ,10,PSYCH ,101,171,377,3.1,22,13,16,5,0
ANTH  ,10,BIOL  ,180,163,377,2.4,76,13,16,6,0
ANTH  ,10,CHEM  ,152,155,377,2.4,7,13,16,7,0
ANTH  ,10,BIOL  ,118,126,377,2.55,117,13,16,8,0
ANTH  ,10,CHEM  ,162,125,377,2.4,7,13,16,9,0
ANTH  ,10,ENGL  ,131,111,377,3.6,14,13,16,10,0
ANTH  ,20,ARCHY ,205,9,17,3.8,240,14,17,1,0
ANTH  ,20,BIO A ,201,7,17,3,241,14,17,2,0
ANTH  ,20,ANTH  ,305,6,17,3.8,253,14,17,3,0
ANTH  ,20,STAT  ,221,6,17,3.4,248,14,17,3,0
ANTH  ,20,ANTH  ,269,5,17,3.75,249,14,17,4,0
ANTH  ,20,ENGL  ,131,5,17,3.6,14,14,17,4,0
ANTH  ,20,ANTH  ,101,4,17,3.95,244,14,17,5,0
ANTH  ,20,ANTH  ,215,4,17,3.75,242,14,17,5,0
ANTH  ,20,ANTH  ,360,4,17,3.85,254,14,17,5,0
ANTH  ,20,PSYCH ,101,4,17,3.65,22,14,17,5,0
ANTH  ,20,ANTH  ,228,3,17,3.5,243,14,17,6,0
ANTH  ,20,ANTH  ,369,3,17,3.6,256,14,17,6,0
ANTH  ,20,ANTH  ,471,3,17,4,258,14,17,6,0
ANTH  ,20,BIOL  ,180,3,17,2.3,76,14,17,6,0
ANTH  ,20,CHEM  ,142,3,17,2,7,14,17,6,0
ANTH  ,20,MATH  ,111,3,17,3.4,33,14,17,6,0
ANTH  ,20,SPAN  ,103,3,17,3.5,193,14,17,6,0
ANTH  ,20,SPAN  ,202,3,17,3.5,163,14,17,6,0
ANTH  ,20,SPAN  ,203,3,17,3.6,163,14,17,6,0
ANTH  ,20,SPAN  ,301,3,17,2.8,257,14,17,6,0
ANTH  ,20,SPAN  ,302,3,17,3.3,257,14,17,6,0
ANTH  ,20,SPAN  ,303,3,17,2.2,255,14,17,6,0
ANTH  ,20,STAT  ,220,3,17,1.9,225,14,17,6,0
ANTH  ,20,ANTH  ,203,2,17,3.4,247,14,17,7,0
ANTH  ,20,ANTH  ,233,2,17,2.25,261,14,17,7,0
ANTH  ,20,ANTH  ,311,2,17,3.7,262,14,17,7,0
ANTH  ,20,ANTH  ,321,2,17,3.85,275,14,17,7,0
ANTH  ,20,ANTH  ,399,2,17,4,263,14,17,7,0
ANTH  ,20,ANTH  ,423,2,17,4,264,14,17,7,0
ANTH  ,20,ANTH  ,429,2,17,3.9,266,14,17,7,0
ANTH  ,20,ANTH  ,466,2,17,4,260,14,17,7,0
ANTH  ,20,ANTH  ,483,2,17,3.75,274,14,17,7,0
ANTH  ,20,ARCHY ,304,2,17,3.75,268,14,17,7,0
ANTH  ,20,ART   ,190,2,17,3.75,273,14,17,7,0
ANTH  ,20,DANCE ,201,2,17,4,265,14,17,7,0
ANTH  ,20,ECON  ,200,2,17,3.15,31,14,17,7,0
ANTH  ,20,ENGL  ,111,2,17,3.45,20,14,17,7,0
ANTH  ,20,ENGL  ,198,2,17,3.65,103,14,17,7,0
ANTH  ,20,FRENCH,101,2,17,3.7,63,14,17,7,0
ANTH  ,20,FRENCH,102,2,17,3.6,63,14,17,7,0
ANTH  ,20,GEOG  ,230,2,17,3.95,269,14,17,7,0
ANTH  ,20,HIST  ,152,2,17,3.35,272,14,17,7,0
ANTH  ,20,LING  ,200,2,17,3.75,75,14,17,7,0
ANTH  ,20,MATH  ,112,2,17,2.4,34,14,17,7,0
ANTH  ,20,MATH  ,120,2,17,2.15,40,14,17,7,0
ANTH  ,20,MATH  ,126,2,17,2.4,0,14,17,7,0
ANTH  ,20,NUTR  ,300,2,17,3.5,192,14,17,7,0
ANTH  ,20,PHIL  ,115,2,17,3.9,267,14,17,7,0
ANTH  ,20,PHYS  ,114,2,17,1.85,72,14,17,7,0
ANTH  ,20,POL S ,202,2,17,2.35,239,14,17,7,0
ANTH  ,20,PSYCH ,200,2,17,3.25,135,14,17,7,0
ANTH  ,20,SOC   ,401,2,17,3.85,271,14,17,7,0
ANTH  ,20,SPAN  ,201,2,17,3.3,163,14,17,7,0
ANTH  ,20,SPAN  ,323,2,17,2.65,270,14,17,7,0
ANTH  ,20,SPAN  ,360,2,17,3.35,259,14,17,7,0
ANTH  ,30,ARCHY ,205,35,40,3.9,240,15,18,1,0
ANTH  ,30,BIO A ,201,23,40,3.2,241,15,18,2,0
ANTH  ,30,PSYCH ,101,12,40,2.6,22,15,18,3,0
ANTH  ,30,ARCHY ,105,8,40,4,276,15,18,4,0
ANTH  ,30,ARCHY ,369,8,40,3.9,277,15,18,4,0
ANTH  ,30,MATH  ,120,8,40,2.7,40,15,18,4,0
ANTH  ,30,ANTH  ,215,7,40,3.6,242,15,18,5,0
ANTH  ,30,CLAS  ,430,7,40,3.9,148,15,18,5,0
ANTH  ,30,ESS   ,101,7,40,3.4,35,15,18,5,0
ANTH  ,30,STAT  ,221,7,40,3.4,248,15,18,5,0
ANTH  ,30,ANTH  ,228,6,40,3.8,243,15,18,6,0
ANTH  ,30,ARCHY ,320,6,40,4,279,15,18,6,0
ANTH  ,30,ARCHY ,372,6,40,3.05,278,15,18,6,0
ANTH  ,30,CHEM  ,142,6,40,2.5,7,15,18,6,0
ANTH  ,30,ENGL  ,111,6,40,3.65,20,15,18,6,0
ANTH  ,30,MATH  ,124,6,40,3,16,15,18,6,0
ANTH  ,30,PSYCH ,210,6,40,3.4,138,15,18,6,0
ANTH  ,30,ANTH  ,203,5,40,3.6,247,15,18,7,0
ANTH  ,30,ARCHY ,378,5,40,3.6,280,15,18,7,0
ANTH  ,30,BIO A ,101,5,40,4,194,15,18,7,0
ANTH  ,30,BIOL  ,180,5,40,1.6,76,15,18,7,0
ANTH  ,30,CHEM  ,152,5,40,2,7,15,18,7,0
ANTH  ,30,CLAS  ,210,5,40,3.9,281,15,18,7,0
ANTH  ,30,ENGL  ,131,5,40,3.2,14,15,18,7,0
ANTH  ,30,ESS   ,100,5,40,3.2,58,15,18,7,0
ANTH  ,30,ESS   ,106,5,40,3.1,59,15,18,7,0
ANTH  ,30,MATH  ,125,5,40,2.9,13,15,18,7,0
ANTH  ,30,ANTH  ,380,4,40,3.7,285,15,18,8,0
ANTH  ,30,ARCHY ,109,4,40,4,287,15,18,8,0
ANTH  ,30,ARCHY ,299,4,40,4,283,15,18,8,0
ANTH  ,30,ARCHY ,303,4,40,3.5,289,15,18,8,0
ANTH  ,30,ARCHY ,377,4,40,3.6,288,15,18,8,0
ANTH  ,30,ASTR  ,101,4,40,3.25,95,15,18,8,0
ANTH  ,30,BIO A ,355,4,40,3.1,282,15,18,8,0
ANTH  ,30,BIO A ,487,4,40,3.75,284,15,18,8,0
ANTH  ,30,ENGL  ,198,4,40,3.95,103,15,18,8,0
ANTH  ,30,HSTAM ,235,4,40,3.5,286,15,18,8,0
ANTH  ,30,PHIL  ,100,4,40,3.3,86,15,18,8,0
ANTH  ,30,ANTH  ,208,3,40,3.7,250,15,18,9,0
ANTH  ,30,ANTH  ,210,3,40,4,298,15,18,9,0
ANTH  ,30,ANTH  ,269,3,40,3.1,249,15,18,9,0
ANTH  ,30,ANTH  ,305,3,40,3.3,253,15,18,9,0
ANTH  ,30,ANTH  ,318,3,40,3.5,296,15,18,9,0
ANTH  ,30,ARCHY ,101,3,40,2.5,302,15,18,9,0
ANTH  ,30,ARCHY ,270,3,40,4,292,15,18,9,0
ANTH  ,30,ARCHY ,304,3,40,3.6,268,15,18,9,0
ANTH  ,30,ARCHY ,373,3,40,3.4,303,15,18,9,0
ANTH  ,30,ARCHY ,469,3,40,3.7,299,15,18,9,0
ANTH  ,30,ARCHY ,481,3,40,2.9,294,15,18,9,0
ANTH  ,30,ARCHY ,482,3,40,3.8,300,15,18,9,0
ANTH  ,30,ARCHY ,484,3,40,3.7,290,15,18,9,0
ANTH  ,30,ARCHY ,490,3,40,4,291,15,18,9,0
ANTH  ,30,BIOL  ,118,3,40,2.6,117,15,18,9,0
ANTH  ,30,BIOL  ,119,3,40,3.2,246,15,18,9,0
ANTH  ,30,BIOL  ,200,3,40,2.4,76,15,18,9,0
ANTH  ,30,C LIT ,240,3,40,3.75,297,15,18,9,0
ANTH  ,30,CLAS  ,101,3,40,4,66,15,18,9,0
ANTH  ,30,ECON  ,200,3,40,2.9,31,15,18,9,0
ANTH  ,30,ENGL  ,242,3,40,3.5,71,15,18,9,0
ANTH  ,30,ENGL  ,298,3,40,3.8,245,15,18,9,0
ANTH  ,30,ESS   ,102,3,40,2.9,88,15,18,9,0
ANTH  ,30,HIST  ,112,3,40,3.9,301,15,18,9,0
ANTH  ,30,LATIN ,101,3,40,3.7,295,15,18,9,0
ANTH  ,30,LATIN ,102,3,40,3,295,15,18,9,0
ANTH  ,30,LATIN ,103,3,40,3.1,295,15,18,9,0
ANTH  ,30,MATH  ,126,3,40,2.7,0,15,18,9,0
ANTH  ,30,NEAR E,220,3,40,4,293,15,18,9,0
ANTH  ,30,NUTR  ,300,3,40,3.5,192,15,18,9,0
ANTH  ,30,STAT  ,220,3,40,3.1,225,15,18,9,0
ANTH  ,30,AIS   ,203,2,40,3.5,176,15,18,10,0
ANTH  ,30,ANTH  ,150,2,40,3.8,309,15,18,10,0
ANTH  ,30,ANTH  ,456,2,40,3.95,311,15,18,10,0
ANTH  ,30,ANTH  ,479,2,40,3.85,252,15,18,10,0
ANTH  ,30,ARCHY ,269,2,40,3.95,318,15,18,10,0
ANTH  ,30,ARCHY ,470,2,40,3.55,316,15,18,10,0
ANTH  ,30,ARCHY ,483,2,40,3.45,307,15,18,10,0
ANTH  ,30,ARCHY ,486,2,40,3.85,304,15,18,10,0
ANTH  ,30,ARCHY ,495,2,40,3.05,306,15,18,10,0
ANTH  ,30,ART   ,190,2,40,3.55,273,15,18,10,0
ANTH  ,30,ART H ,309,2,40,3.9,310,15,18,10,0
ANTH  ,30,ASTR  ,150,2,40,3.2,39,15,18,10,0
ANTH  ,30,B STR ,301,2,40,2.55,317,15,18,10,0
ANTH  ,30,BIO A ,388,2,40,2.25,315,15,18,10,0
ANTH  ,30,BIO A ,389,2,40,2.25,315,15,18,10,0
ANTH  ,30,COM   ,201,2,40,3.35,48,15,18,10,0
ANTH  ,30,ENGL  ,199,2,40,3.9,141,15,18,10,0
ANTH  ,30,ENGL  ,283,2,40,3.65,210,15,18,10,0
ANTH  ,30,ENGL  ,297,2,40,2.75,305,15,18,10,0
ANTH  ,30,FRENCH,101,2,40,3.25,63,15,18,10,0
ANTH  ,30,FRENCH,103,2,40,3.85,63,15,18,10,0
ANTH  ,30,FRENCH,201,2,40,3.65,313,15,18,10,0
ANTH  ,30,GWSS  ,200,2,40,3.6,166,15,18,10,0
ANTH  ,30,HIST  ,111,2,40,3.25,98,15,18,10,0
ANTH  ,30,HONORS,100,2,40,4,169,15,18,10,0
ANTH  ,30,ITAL  ,101,2,40,3.7,187,15,18,10,0
ANTH  ,30,ITAL  ,102,2,40,3.05,187,15,18,10,0
ANTH  ,30,ITAL  ,103,2,40,3.65,187,15,18,10,0
ANTH  ,30,LING  ,200,2,40,3.45,75,15,18,10,0
ANTH  ,30,MUSIC ,120,2,40,3.55,312,15,18,10,0
ANTH  ,30,OCEAN ,102,2,40,3.15,129,15,18,10,0
ANTH  ,30,PHYS  ,114,2,40,2.65,72,15,18,10,0
ANTH  ,30,PHYS  ,121,2,40,1.75,3,15,18,10,0
ANTH  ,30,PSYCH ,200,2,40,3.4,135,15,18,10,0
ANTH  ,30,SCAND ,270,2,40,4,314,15,18,10,0
ANTH  ,30,SCAND ,370,2,40,3.7,90,15,18,10,0
ANTH  ,30,SOC   ,201,2,40,3.55,308,15,18,10,0
ANTH  ,30,SOC   ,275,2,40,3.25,116,15,18,10,0
ANTH  ,30,SPHSC ,100,2,40,3.7,136,15,18,10,0
ANTH  ,40,BIO A ,201,35,48,3.4,241,16,19,1,0
ANTH  ,40,ARCHY ,205,28,48,3.75,240,16,19,2,0
ANTH  ,40,BIOL  ,180,23,48,2.1,76,16,19,3,0
ANTH  ,40,CHEM  ,142,21,48,2.2,7,16,19,4,0
